map	col1	col2	avgrr
4	14500000	14550000	3.2824999999999998
4	14650000	14700000	3.6225
4	14700000	14750000	3.7350000000000003
4	14800000	14850000	3.89
4	14850000	14900000	3.965
4	14900000	14950000	4.03
4	14950000	15000000	4.06
4	15000000	15050000	4.16
4	15050000	15100000	4.295
4	15100000	15150000	4.36
4	15150000	15200000	4.4575
4	15200000	15250000	4.54
4	15250000	15300000	4.640000000000001
4	15350000	15400000	4.783333333333333
4	15400000	15450000	4.87
4	15450000	15500000	4.99
4	15500000	15550000	5.0275
4	15600000	15650000	5.2
4	15650000	15700000	5.3
4	15750000	15800000	5.44
4	15800000	15850000	5.52
4	15850000	15900000	5.665
4	15900000	15950000	5.8149999999999995
4	15950000	16000000	5.84
4	16000000	16050000	5.954
4	16050000	16100000	6.04
4	16149999	16200000	6.285
4	16200000	16250000	6.33
4	16250000	16300000	6.55
4	16350000	16399999	6.75
4	16399999	16450000	6.859999999999999
4	16450000	16500000	6.93
4	16500000	16550000	6.95
4	16550000	16600000	6.993333333333333
4	16600000	16649999	7.03
4	16649999	16700000	7.0575
4	16700000	16750000	7.113333333333333
4	16750000	16800000	7.22
4	16800000	16850000	7.252
4	16850000	16900000	7.28
4	16900000	16950000	7.31
4	16950000	17000000	7.35
4	17050000	17100000	7.41
4	17100000	17150000	7.414
4	17150000	17200000	7.45
4	17200000	17250000	7.47
4	17250000	17300000	7.53
4	17300000	17350000	7.58
4	17350000	17400000	7.640000000000001
4	17450000	17500000	7.79
4	17500000	17550000	7.8875
4	17550000	17600000	7.995
4	17600000	17650000	8.066666666666666
4	17650000	17700000	8.165
4	17700000	17750000	8.290000000000001
4	17800000	17850000	8.456666666666667
4	17850000	17900000	8.6
4	17900000	17950000	8.663333333333334
4	17950000	18000000	8.79
4	18000000	18050000	8.873333333333333
4	18050000	18100000	8.993333333333334
4	18100000	18150000	9.13
4	18150000	18200000	9.182857142857143
4	18200000	18250000	9.292
4	18250000	18300000	9.408333333333333
4	18300000	18350000	9.481666666666667
4	18350000	18400000	9.635
4	18400000	18450000	9.836666666666666
4	18450000	18500000	10.05
4	18500000	18550000	10.18
4	18550000	18600000	10.44
4	18600000	18650000	10.719999999999999
4	18650000	18700000	10.855
4	18700000	18750000	11.126666666666667
4	18750000	18800000	11.425
4	18800000	18850000	11.625
4	18850000	18900000	11.809999999999999
4	18900000	18950000	11.665
4	18950000	19000000	11.596666666666666
4	19000000	19050000	11.375
4	19050000	19100000	11.24
4	19100000	19150000	11.103333333333333
4	19150000	19200000	10.926666666666668
4	19200000	19250000	10.763333333333334
4	19250000	19300000	10.585
4	19300000	19350000	10.41
4	19350000	19400000	10.26
4	19400000	19450000	9.86
4	19450000	19500000	9.638
4	19550000	19600000	9.09
4	19600000	19650000	8.863333333333333
4	19800000	19850000	7.6
4	19850000	19900000	7.18
5	800000	850000	4.86
5	1150000	1200000	6.79
5	1300000	1350000	7.4350000000000005
5	1450000	1500000	8.18
5	1800000	1850000	9.58
5	1950000	2000000	10.235
5	2049999	2100000	10.025
5	2100000	2150000	9.96
5	2250000	2300000	9.63
5	2300000	2350000	9.504999999999999
5	2500000	2550000	9.04
5	2550000	2600000	9.01
5	2600000	2650000	8.78
5	2650000	2700000	8.66
5	2700000	2750000	8.54
5	2850000	2900000	8.085
5	2900000	2950000	7.9
5	2950000	3000000	7.75
5	3100000	3150000	7.42
5	3150000	3200000	7.314
5	3200000	3250000	7.2371428571428575
5	3250000	3300000	7.125
5	3300000	3350000	7.12
5	3350000	3400000	7.018
5	3450000	3500000	6.9375
5	3500000	3550000	6.92
5	3550000	3600000	6.92
5	3600000	3650000	6.93
5	3650000	3700000	6.95
5	3700000	3750000	6.99
5	3850000	3900000	7.07
5	3950000	4000000	7.09
5	4050000	4099999	7.1899999999999995
5	4099999	4150000	7.216666666666667
5	4150000	4200000	7.22
5	4200000	4250000	7.24
5	4250000	4300000	7.26
5	4300000	4350000	7.26
5	4350000	4400000	7.26
5	4400000	4450000	7.27
5	4450000	4500000	7.28
5	4500000	4550000	7.29
5	4550000	4600000	7.295
5	4600000	4650000	7.31
5	4750000	4800000	7.4350000000000005
5	4800000	4850000	7.475
5	4850000	4900000	7.5
5	4900000	4950000	7.56
5	4950000	5000000	7.586666666666667
5	5000000	5050000	7.6
5	5050000	5100000	7.59
5	5100000	5150000	7.55
5	5150000	5200000	7.506666666666667
5	5200000	5250000	7.445
5	5250000	5300000	7.385
5	5350000	5400000	7.22
5	5400000	5450000	7.09
5	5450000	5500000	7.016666666666667
5	5550000	5600000	6.743333333333333
5	5600000	5650000	6.628571428571429
5	5650000	5700000	6.37
5	5700000	5750000	6.21
5	5750000	5800000	6.02
5	5800000	5850000	5.885
5	5900000	5950000	5.665
5	5950000	6000000	5.595000000000001
5	6000000	6050000	5.486
5	6050000	6100000	5.38
5	6200000	6250000	5.164
5	6250000	6300000	5.15
5	6300000	6350000	5.176666666666667
5	6350000	6400000	5.220000000000001
5	6400000	6450000	5.275
5	6450000	6500000	5.35
5	6500000	6550000	5.38
5	6600000	6650000	5.44
5	6650000	6700000	5.5
5	6700000	6750000	5.586
5	6750000	6800000	5.65
5	6800000	6850000	5.74
5	6850000	6900000	5.83
5	6900000	6950000	5.912
5	6950000	7000000	5.98
5	7000000	7050000	6.03
5	7050000	7100000	6.09
5	7100000	7150000	6.155
5	7150000	7200000	6.234999999999999
5	7200000	7250000	6.27
5	7250000	7300000	6.34
5	7300000	7350000	6.37
5	7400000	7450000	6.486666666666667
5	7500000	7550000	6.5649999999999995
5	7550000	7600000	6.575
5	7600000	7650000	6.615
5	7650000	7700000	6.7
5	7800000	7850000	6.81
5	7850000	7900000	6.8025
5	7900000	7950000	6.785
5	7950000	8000000	6.78
5	8000000	8050000	6.77
5	8050000	8100000	6.758
5	8100000	8150000	6.737500000000001
5	8150000	8199999	6.691666666666666
5	8199999	8250000	6.66
5	8250000	8300000	6.55
5	8300000	8350000	6.46
5	8350000	8400000	6.285
5	8400000	8450000	6.22
5	8450000	8500000	6.12
5	8500000	8550000	5.97
5	8550000	8600000	5.906666666666666
5	8600000	8650000	5.84
5	8650000	8700000	5.743333333333333
5	8750000	8800000	5.55
5	8800000	8850000	5.476666666666667
5	8850000	8900000	5.4
5	8950000	9000000	5.25
5	9000000	9050000	5.22
5	9050000	9100000	5.21
5	9100000	9150000	5.18
5	9150000	9200000	5.18
5	9250000	9300000	5.226666666666667
5	9300000	9350000	5.26
5	9400000	9450000	5.3149999999999995
5	9450000	9500000	5.406666666666666
5	9500000	9550000	5.5
5	9550000	9600000	5.576666666666666
5	9600000	9650000	5.64
5	9650000	9700000	5.68
5	9700000	9750000	5.75
5	9800000	9850000	5.876666666666667
5	9850000	9900000	5.9175
5	9900000	9950000	5.966666666666667
5	9950000	10000000	6.029999999999999
5	10000000	10050000	6.07
5	10050000	10100000	6.116666666666667
5	10100000	10150000	6.15
5	10150000	10200000	6.196
5	10200000	10250000	6.24
5	10250000	10300000	6.305
5	10300000	10350000	6.35
5	10350000	10400000	6.403333333333333
5	10400000	10450000	6.45
5	10450000	10500000	6.465
5	10550000	10600000	6.49
5	10600000	10650000	6.495
5	10650000	10700000	6.5
5	10700000	10750000	6.5
5	10800000	10850000	6.463333333333333
5	10850000	10900000	6.45
5	10900000	10950000	6.37
5	10950000	11000000	6.343333333333334
5	11000000	11050000	6.29
5	11150000	11200000	6.1066666666666665
5	11200000	11250000	6.03
5	11250000	11300000	5.95
5	11300000	11350000	5.86
5	11350000	11400000	5.79
5	11400000	11450000	5.708
5	11450000	11500000	5.635
5	11500000	11550000	5.495
5	11550000	11600000	5.403333333333333
5	11600000	11650000	5.235
5	11650000	11700000	5.23
5	11700000	11750000	5.125
5	11750000	11800000	5.02
5	11800000	11850000	4.955
5	11850000	11900000	4.891666666666667
5	11900000	11950000	4.85
5	11950000	12000000	4.79
5	12000000	12050000	4.7
5	12050000	12100000	4.63
5	12100000	12150000	4.58
5	12150000	12200000	4.5600000000000005
5	12200000	12250000	4.49
5	12250000	12300000	4.44
5	12300000	12350000	4.36
5	12350000	12400000	4.344
5	12400000	12450000	4.29
5	12450000	12500000	4.246
5	12500000	12550000	4.2325
5	12550000	12600000	4.23
5	12600000	12650000	4.24
5	12650000	12700000	4.2675
5	12700000	12750000	4.32
5	12750000	12800000	4.335
5	12800000	12850000	4.368333333333333
5	12850000	12900000	4.4
5	12900000	12950000	4.46
5	12950000	13000000	4.54
5	13000000	13050000	4.583333333333333
5	13050000	13100000	4.665
5	13100000	13150000	4.736666666666666
5	13150000	13200000	4.805
5	13200000	13250000	4.91
5	13250000	13300000	4.95
5	13400000	13450000	5.225
5	13450000	13500000	5.346666666666667
5	13550000	13600000	5.433333333333334
5	13600000	13650000	5.49
5	13700000	13750000	5.62875
5	13750000	13800000	5.67
5	13800000	13850000	5.81
5	13850000	13900000	5.88
5	13900000	13950000	5.97625
5	13950000	14000000	6.0725
5	14000000	14050000	6.17
5	14050000	14100000	6.25
5	14100000	14150000	6.3325000000000005
5	14150000	14200000	6.4325
5	14200000	14250000	6.538
5	14250000	14300000	6.616666666666667
5	14300000	14350000	6.699999999999999
5	14350000	14400000	6.785
5	14400000	14450000	6.845000000000001
5	14450000	14500000	6.902857142857143
5	14500000	14550000	6.92
5	14550000	14600000	6.96
5	14600000	14650000	6.96
5	14650000	14700000	6.96
5	14700000	14750000	6.95
5	14850000	14900000	6.905
5	14900000	14950000	6.885
5	14950000	15000000	6.88
5	15000000	15050000	6.9
5	15050000	15100000	6.9
5	15100000	15150000	6.89
5	15150000	15200000	6.898
5	15200000	15250000	6.9275
5	15250000	15300000	6.97
5	15350000	15400000	7.11
5	15400000	15450000	7.174
5	15450000	15500000	7.292
5	15500000	15550000	7.374
5	15550000	15600000	7.5225
5	15600000	15650000	7.67
5	15650000	15700000	7.8825
5	15700000	15750000	7.96
5	15750000	15800000	8.17
5	15800000	15850000	8.3
5	15850000	15900000	8.42
5	15900000	15950000	8.52
5	15950000	16000000	8.6
5	16000000	16050000	8.64857142857143
5	16050000	16100000	8.74
5	16100000	16149999	8.8
5	16149999	16200000	8.89
5	16200000	16250000	8.925
5	16250000	16300000	8.98
5	16300000	16350000	9.03
5	16350000	16399999	9.15
5	16399999	16450000	9.196
5	16450000	16500000	9.245000000000001
5	16500000	16550000	9.336666666666666
5	16550000	16600000	9.39
5	16700000	16750000	9.606666666666666
5	16750000	16800000	9.683333333333334
5	16850000	16900000	9.85
5	16900000	16950000	9.945
5	16950000	17000000	10.01
5	17000000	17050000	10.07
5	17050000	17100000	10.125714285714286
5	17100000	17150000	10.17
5	17150000	17200000	10.2875
5	17200000	17250000	10.326
5	17250000	17300000	10.35
5	17400000	17450000	10.37
5	17450000	17500000	10.37
5	17550000	17600000	10.286666666666667
5	17600000	17650000	10.16
5	17650000	17700000	10.11
5	17700000	17750000	10.024999999999999
5	17750000	17800000	9.876
5	17800000	17850000	9.836666666666666
5	17900000	17950000	9.646
5	17950000	18000000	9.61
5	18000000	18050000	9.55
5	18050000	18100000	9.495000000000001
5	18100000	18150000	9.4275
5	18200000	18250000	9.278
5	18250000	18300000	9.222
5	18400000	18450000	8.97
5	18500000	18550000	8.713333333333333
5	18550000	18600000	8.576666666666666
5	18650000	18700000	8.356666666666667
5	18700000	18750000	8.2375
5	18750000	18800000	8.08
5	18850000	18900000	7.725
5	19000000	19050000	7.308333333333334
5	19050000	19100000	7.08
5	19100000	19150000	6.848571428571429
5	19150000	19200000	6.6433333333333335
5	19200000	19250000	6.423333333333333
5	19250000	19300000	6.166666666666667
5	19300000	19350000	5.92
5	19350000	19400000	5.71
5	19400000	19450000	5.55
5	19450000	19500000	5.286666666666666
5	19500000	19550000	5.11
5	19550000	19600000	4.8
5	19600000	19650000	4.645
5	19650000	19700000	4.535
5	19700000	19750000	4.35
5	19750000	19800000	4.18
5	19800000	19850000	4.0633333333333335
5	19900000	19950000	3.838
5	19950000	20000000	3.74
5	20000000	20050000	3.6075
5	20050000	20100000	3.5
5	20100000	20150000	3.44
5	20150000	20200000	3.3666666666666667
5	20200000	20250000	3.318
5	20250000	20300000	3.28
5	20300000	20350000	3.25
5	20350000	20400000	3.25
5	20550000	20600000	3.34
5	20650000	20700000	3.462
5	20750000	20800000	3.59
5	20800000	20850000	3.67
5	20900000	20950000	3.95
5	22550000	22600000	1.2149999999999999
6	50000	100000	17.229999999999997
6	100000	150000	17.65
6	150000	200000	18.322
6	200000	250000	19.34
6	250000	300000	19.905
6	300000	350000	20.66
6	350000	400000	21.560000000000002
6	400000	450000	22.2025
6	450000	500000	23.01
6	500000	550000	23.514
6	550000	600000	24.25
6	600000	650000	24.93166666666667
6	650000	700000	25.5
6	700000	750000	26.39
6	750000	800000	26.685000000000002
6	850000	900000	27.759999999999998
6	900000	950000	28.225
6	950000	1000000	28.68
6	1000000	1050000	28.933333333333334
6	1050000	1100000	29.593333333333334
6	1100000	1150000	29.235
6	1200000	1250000	28.22
6	1350000	1400000	26.22
6	1450000	1500000	24.57
6	1700000	1750000	21.35
6	1750000	1800000	20.07
6	1850000	1900000	18.275
6	1900000	1950000	17.405
6	2100000	2150000	13.86
6	2200000	2250000	12.73
6	2250000	2300000	12.100000000000001
6	2300000	2350000	11.22
6	2350000	2400000	10.77
6	2400000	2450000	9.65
6	2450000	2500000	9.23
6	2550000	2600000	7.21
6	2800000	2850000	4.29
6	2850000	2900000	3.54
6	2900000	2950000	3.24
6	3000000	3050000	2.41
6	3050000	3100000	2.066666666666667
6	3100000	3150000	1.53
6	3150000	3200000	1.2866666666666666
6	3200000	3250000	0.88
6	3250000	3300000	0.84
6	3300000	3350000	0.41
6	3850000	3900000	0
6	3950000	4000000	0
6	4000000	4050000	0
6	4050000	4099999	0
6	4099999	4150000	0
6	4150000	4200000	0
6	4200000	4250000	0
6	4250000	4300000	0
6	4300000	4350000	0
6	4400000	4450000	0
6	4500000	4550000	0
6	4550000	4600000	0
6	4650000	4700000	0
6	4750000	4800000	0
6	4800000	4850000	0
6	4850000	4900000	0
6	4900000	4950000	0
6	4950000	5000000	0
6	5000000	5050000	0
6	5050000	5100000	0
6	5150000	5200000	0
6	5200000	5250000	0
6	5300000	5350000	0
6	5350000	5400000	0
6	5400000	5450000	0
6	5450000	5500000	0
6	5500000	5550000	0
6	5600000	5650000	0
6	5650000	5700000	0
6	5700000	5750000	0
6	5750000	5800000	0
6	5800000	5850000	0
6	5850000	5900000	0
6	5900000	5950000	0
6	5950000	6000000	0
6	6100000	6150000	0
6	6150000	6200000	0
6	6200000	6250000	0
6	6250000	6300000	0
6	6300000	6350000	0
6	6350000	6400000	0
6	6400000	6450000	0
6	6450000	6500000	0
6	6500000	6550000	0
6	6550000	6600000	0
6	6600000	6650000	0
6	6650000	6700000	0
6	6700000	6750000	0
6	6750000	6800000	0
6	6800000	6850000	0
6	6850000	6900000	0
6	6900000	6950000	0
6	6950000	7000000	0
6	7000000	7050000	0
6	7050000	7100000	0
6	7100000	7150000	0
6	7200000	7250000	0
6	7250000	7300000	0
6	7300000	7350000	0
6	7350000	7400000	0
6	7450000	7500000	0
6	7500000	7550000	0
6	7550000	7600000	0
6	7650000	7700000	0
6	7700000	7750000	0
6	7750000	7800000	0
6	7800000	7850000	0
6	7850000	7900000	0
6	8000000	8050000	0
6	8050000	8100000	0
6	8100000	8150000	0
6	8150000	8199999	0
6	8199999	8250000	0
6	8300000	8350000	0
6	8350000	8400000	0
6	8400000	8450000	0
6	8450000	8500000	0
6	8500000	8550000	0
6	8550000	8600000	0
6	8600000	8650000	0
6	8650000	8700000	0
6	8750000	8800000	0
6	8800000	8850000	0
6	8900000	8950000	0
6	8950000	9000000	0
6	9000000	9050000	0
6	9050000	9100000	0
6	9100000	9150000	0
6	9150000	9200000	0
6	9200000	9250000	0
6	9250000	9300000	0
6	9400000	9450000	0
6	9500000	9550000	0
6	9550000	9600000	0
6	9600000	9650000	0
6	9650000	9700000	0
6	9700000	9750000	0
6	9850000	9900000	0
6	9900000	9950000	0
6	9950000	10000000	0
6	10000000	10050000	0
6	10200000	10250000	0
6	10300000	10350000	0
6	10400000	10450000	0
6	10450000	10500000	0
6	10500000	10550000	0
6	10550000	10600000	0
6	10600000	10650000	0
6	10750000	10800000	0
6	10800000	10850000	0
6	10850000	10900000	0
6	10900000	10950000	0
6	10950000	11000000	0
6	11000000	11050000	0
6	11050000	11100000	0
6	11150000	11200000	0
6	11200000	11250000	0
6	11250000	11300000	0
6	11300000	11350000	0
6	11400000	11450000	0
6	11450000	11500000	0
6	11500000	11550000	0
6	11550000	11600000	0
6	11600000	11650000	0
6	11700000	11750000	0
6	11800000	11850000	0
6	11850000	11900000	0
6	11900000	11950000	0
6	11950000	12000000	0
6	12000000	12050000	0
6	12100000	12150000	0
6	12150000	12200000	0
6	12200000	12250000	0
6	12250000	12300000	0
6	12300000	12350000	0
6	12350000	12400000	0
6	12400000	12450000	0
6	12450000	12500000	0
6	12550000	12600000	0
6	12600000	12650000	0
6	12650000	12700000	0
6	12700000	12750000	0
6	12750000	12800000	0
6	12900000	12950000	0
6	12950000	13000000	0
6	13000000	13050000	0
6	13100000	13150000	0
6	13200000	13250000	0.03
6	13300000	13350000	0.305
6	13350000	13400000	0.64
6	13450000	13500000	1.13
6	13500000	13550000	1.3033333333333332
6	13600000	13650000	1.99
6	13650000	13700000	2.52
6	13750000	13800000	3.53
6	13800000	13850000	3.64
6	13850000	13900000	4.48
6	13950000	14000000	5.54
6	14000000	14050000	6.105
6	14100000	14150000	7.36
6	14150000	14200000	7.936249999999999
6	14200000	14250000	8.39
6	14250000	14300000	9.45
6	14350000	14400000	10.75
6	14400000	14450000	11.315000000000001
6	14450000	14500000	11.98
6	14500000	14550000	12.32
6	14550000	14600000	13.16
6	14600000	14650000	13.954
6	14650000	14700000	14.4825
6	14700000	14750000	15.186666666666667
6	14750000	14800000	15.743333333333332
6	14800000	14850000	16.43
6	14850000	14900000	17.01
6	14900000	14950000	17.225
6	14950000	15000000	17.68
6	15000000	15050000	17.954
6	15050000	15100000	18.41
6	15150000	15200000	18.76
6	15250000	15300000	18.96
6	15300000	15350000	18.99
6	15350000	15400000	18.91
6	15400000	15450000	18.865000000000002
6	15450000	15500000	18.75
6	15600000	15650000	18.330000000000002
6	15650000	15700000	18.27
6	15700000	15750000	18.155555555555555
6	15750000	15800000	17.996666666666666
6	15800000	15850000	17.845
6	15900000	15950000	17.475
6	15950000	16000000	17.19333333333333
6	16000000	16050000	16.96
6	16050000	16100000	16.57
6	16100000	16149999	16.288
6	16149999	16200000	15.97
6	16200000	16250000	15.335
6	16250000	16300000	15.048333333333334
6	16300000	16350000	14.73
6	16350000	16399999	14.44
6	16399999	16450000	13.89
6	16450000	16500000	13.473333333333333
6	16500000	16550000	13.215
6	16550000	16600000	12.714
6	16600000	16649999	12.04
6	16649999	16700000	11.95
6	16700000	16750000	11.415
6	16750000	16800000	11.01
6	16800000	16850000	10.79
6	16850000	16900000	10.43
6	16900000	16950000	9.975
6	16950000	17000000	9.685
6	17000000	17050000	9.512
6	17050000	17100000	9.1775
6	17100000	17150000	9
6	17150000	17200000	8.83
6	17200000	17250000	8.675714285714285
6	17250000	17300000	8.48
6	17300000	17350000	8.374285714285714
6	17350000	17400000	8.266666666666666
6	17400000	17450000	8.08
6	17450000	17500000	8.013333333333334
6	17500000	17550000	7.93
6	17550000	17600000	7.86
6	17600000	17650000	7.72
6	17650000	17700000	7.484999999999999
6	17700000	17750000	7.286666666666666
6	17750000	17800000	7.15
6	17800000	17850000	6.926666666666667
6	17900000	17950000	6.665
6	17950000	18000000	6.445714285714286
6	18000000	18050000	6.35
6	18100000	18150000	6.18
6	18150000	18200000	6.1066666666666665
6	18200000	18250000	6.07
6	18250000	18300000	6.06
6	18300000	18350000	6.025
6	18350000	18400000	5.99
6	18500000	18550000	5.97
6	18600000	18650000	5.98
6	18650000	18700000	6.01
6	18750000	18800000	6.09
6	18850000	18900000	6.17
6	18900000	18950000	6.2275
6	19000000	19050000	6.375
6	19150000	19200000	6.58
6	19200000	19250000	6.6725
6	19250000	19300000	6.834
6	19300000	19350000	7.002857142857143
6	19350000	19400000	7.1825
6	19400000	19450000	7.266666666666667
6	19500000	19550000	7.51
6	19550000	19600000	7.59
6	19650000	19700000	7.74
6	19800000	19850000	7.94
6	20000000	20050000	7.99
6	20450000	20500000	7.65
6	20500000	20550000	7.62
6	20550000	20600000	7.54
6	20900000	20950000	7.075
6	21050000	21100000	6.89
6	21750000	21800000	5.88
6	21800000	21850000	5.78
6	21850000	21900000	5.68
6	22850000	22900000	2.45
7	650000	700000	0
7	850000	900000	0
7	900000	950000	0
7	950000	1000000	0
7	1050000	1100000	0
7	1150000	1200000	0
7	1350000	1400000	0
7	1400000	1450000	0
7	3550000	3600000	5.69
7	3650000	3700000	5.705
7	3700000	3750000	5.71
7	3750000	3800000	5.776666666666666
7	3800000	3850000	5.855
7	3850000	3900000	5.995
7	3900000	3950000	6.113333333333333
7	3950000	4000000	6.235
7	4000000	4050000	6.4
7	4050000	4099999	6.52
7	4099999	4150000	6.680000000000001
7	4150000	4200000	6.805
7	4200000	4250000	7.03
7	4250000	4300000	7.1025
7	4300000	4350000	7.296666666666667
7	4350000	4400000	7.43
7	4400000	4450000	7.591666666666667
7	4450000	4500000	7.7
7	4500000	4550000	7.885
7	4550000	4600000	8.02
7	4600000	4650000	8.196666666666667
7	4650000	4700000	8.298
7	4700000	4750000	8.43
7	4750000	4800000	8.45
7	4800000	4850000	8.533999999999999
7	4850000	4900000	8.621428571428572
7	4900000	4950000	8.697142857142858
7	4950000	5000000	8.78
7	5000000	5050000	8.8
7	5050000	5100000	8.844999999999999
7	5100000	5150000	8.839166666666667
7	5150000	5200000	8.84
7	5200000	5250000	8.862499999999999
7	5300000	5350000	8.886666666666667
7	5350000	5400000	8.9
7	5400000	5450000	8.932857142857143
7	5450000	5500000	8.966666666666667
7	5550000	5600000	9.01
7	5600000	5650000	9.073333333333334
7	5650000	5700000	9.13
7	5700000	5750000	9.13
7	5750000	5800000	9.15
7	5850000	5900000	9.2
7	5900000	5950000	9.26
7	5950000	6000000	9.286666666666665
7	6000000	6050000	9.27
7	6050000	6100000	9.218333333333334
7	6100000	6150000	9.16
7	6150000	6200000	9.1
7	6200000	6250000	9.0375
7	6300000	6350000	8.866666666666667
7	6350000	6400000	8.76
7	6400000	6450000	8.73
7	6450000	6500000	8.548571428571428
7	6500000	6550000	8.446666666666667
7	6550000	6600000	8.322857142857142
7	6600000	6650000	8.22
7	6650000	6700000	8.129999999999999
7	6700000	6750000	8.04
7	6750000	6800000	7.9825
7	6800000	6850000	7.91
7	6850000	6900000	7.8100000000000005
7	6900000	6950000	7.720000000000001
7	6950000	7000000	7.67
7	7000000	7050000	7.536666666666666
7	7050000	7100000	7.48
7	7100000	7150000	7.47
7	7150000	7200000	7.39
7	7200000	7250000	7.32
7	7250000	7300000	7.25
7	7300000	7350000	7.192500000000001
7	7350000	7400000	7.166
7	7400000	7450000	7.13
7	7450000	7500000	7.031666666666666
7	7500000	7550000	6.9366666666666665
7	7550000	7600000	6.825
7	7600000	7650000	6.715
7	7650000	7700000	6.59
7	7700000	7750000	6.49
7	7750000	7800000	6.35
7	7800000	7850000	6.1
7	7850000	7900000	5.976666666666667
7	7900000	7950000	5.823333333333333
7	7950000	8000000	5.593333333333334
7	8050000	8100000	5.3133333333333335
7	8100000	8150000	5.24
7	8150000	8199999	5.08
7	8199999	8250000	4.933333333333334
7	8250000	8300000	4.81
7	8300000	8350000	4.7
7	8350000	8400000	4.65
7	8400000	8450000	4.53
7	8450000	8500000	4.52
7	8500000	8550000	4.37
7	8550000	8600000	4.35
7	8650000	8700000	4.226666666666667
7	8750000	8800000	4.13
7	8800000	8850000	4.1
7	8900000	8950000	4.045
7	8950000	9000000	4.05
7	9000000	9050000	4.056666666666667
7	9100000	9150000	4.12
7	9150000	9200000	4.15
7	9200000	9250000	4.26
7	9250000	9300000	4.28
7	9300000	9350000	4.413333333333333
7	9400000	9450000	4.535
7	9450000	9500000	4.681666666666667
7	9500000	9550000	4.76
7	9550000	9600000	4.859999999999999
7	9600000	9650000	5.01
7	9650000	9700000	5.1033333333333335
7	9750000	9800000	5.3
7	9800000	9850000	5.423333333333334
7	9850000	9900000	5.515000000000001
7	9900000	9950000	5.58
7	9950000	10000000	5.73
7	10050000	10100000	5.87
7	10100000	10150000	6.04
7	10150000	10200000	6.08
7	10250000	10300000	6.336666666666667
7	10300000	10350000	6.45
7	10700000	10750000	7.03
7	10750000	10800000	7.04
7	10800000	10850000	7.06
7	10900000	10950000	7.07
7	10950000	11000000	7.003333333333334
7	11000000	11050000	6.97
7	11050000	11100000	6.81
7	11100000	11150000	6.74
7	11150000	11200000	6.63
7	11200000	11250000	6.465
7	11250000	11300000	6.345
7	11300000	11350000	6.213333333333333
7	11350000	11400000	6.086666666666667
7	11400000	11450000	5.855
7	11450000	11500000	5.6425
7	11500000	11550000	5.51
7	11600000	11650000	5.1
7	11650000	11700000	4.82
7	11700000	11750000	4.6525
7	11800000	11850000	4.24
7	11850000	11900000	4.056666666666667
7	11900000	11950000	3.853333333333333
7	11950000	12000000	3.7350000000000003
7	12000000	12050000	3.38
7	12050000	12100000	3.37
7	12100000	12150000	3.006666666666667
7	12150000	12200000	2.8433333333333333
7	12200000	12250000	2.57
7	12250000	12300000	2.3449999999999998
7	12300000	12350000	2.1266666666666665
7	12350000	12400000	1.95
7	12400000	12450000	1.695
7	12450000	12500000	1.5
7	12500000	12550000	1.2525
7	12650000	12700000	0.7633333333333333
7	12700000	12750000	0.66
7	12750000	12800000	0.585
7	12850000	12900000	0.41
7	12900000	12950000	0.37
7	12950000	13000000	0.375
7	13000000	13050000	0.39285714285714285
7	13050000	13100000	0.48333333333333334
7	13100000	13150000	0.56
7	13200000	13250000	1.05
7	13250000	13300000	1.28
7	13300000	13350000	1.52
7	13350000	13400000	1.7533333333333334
7	13400000	13450000	1.98
7	13450000	13500000	2.2142857142857144
7	13500000	13550000	2.5
7	13550000	13600000	2.7925
7	13650000	13700000	3.45
7	13700000	13750000	3.676
7	13750000	13800000	4.026666666666666
7	13800000	13850000	4.135
7	13850000	13900000	4.44625
7	13900000	13950000	4.6925
7	13950000	14000000	4.9975000000000005
7	14000000	14050000	5.2
7	14050000	14100000	5.38
7	14100000	14150000	5.57
7	14200000	14250000	5.98
7	14250000	14300000	6.133333333333333
7	14300000	14350000	6.255
7	14350000	14400000	6.43
7	14400000	14450000	6.64
7	14450000	14500000	6.8125
7	14500000	14550000	6.98
7	14650000	14700000	7.4425
7	14700000	14750000	7.4925
7	14750000	14800000	7.623333333333333
7	14800000	14850000	7.7325
7	14850000	14900000	7.869999999999999
7	14900000	14950000	7.943333333333333
7	14950000	15000000	8.018333333333333
7	15000000	15050000	8.09
7	15050000	15100000	8.1
7	15100000	15150000	8.076666666666666
7	15150000	15200000	8.04
7	15200000	15250000	7.8925
7	15250000	15300000	7.8375
7	15300000	15350000	7.705
7	15350000	15400000	7.616666666666666
7	15400000	15450000	7.533333333333333
7	15450000	15500000	7.42
7	15500000	15550000	7.32
7	15550000	15600000	7.225
7	15600000	15650000	7.05
7	15650000	15700000	6.8
7	15700000	15750000	6.7
7	15750000	15800000	6.6025
7	15800000	15850000	6.438
7	15850000	15900000	6.34
7	15900000	15950000	6.05
7	15950000	16000000	6.015000000000001
7	16000000	16050000	5.8325
7	16050000	16100000	5.76
7	16149999	16200000	5.513333333333333
7	16200000	16250000	5.45
7	16250000	16300000	5.390000000000001
7	16300000	16350000	5.35
7	16350000	16399999	5.35
7	16450000	16500000	5.3175
7	16500000	16550000	5.32
7	16550000	16600000	5.366666666666667
7	16600000	16649999	5.38
7	16649999	16700000	5.385
